TID;Time;Value;FromParticipantId;FromAccountId;ToParticipantId;ToAccountId;Linkcode
1331;2024-01-01 09:02:04;302791408.22;6;0;2;0;288
1332;2024-01-01 09:03:35;171969836.44;2;0;4;0;971
1333;2024-01-01 09:05:59;402370142.59;1;0;2;0;660
1334;2024-01-01 09:06:08;103184937.72;2;3;5;3;683
1335;2024-01-01 09:06:46;447247720.13;6;1;2;1;94
1336;2024-01-01 09:06:46;413714327.93;2;0;5;0;380
1337;2024-01-01 09:06:57;89202024.86;4;2;5;2;1131
1338;2024-01-01 09:07:14;500311826.84;2;0;4;0;202
1339;2024-01-01 09:07:52;436150989.16;6;2;4;2;1215
1340;2024-01-01 09:07:58;33041771.6;1;2;5;2;907
1341;2024-01-01 09:08:29;309080590.44;4;0;6;0;854
1342;2024-01-01 09:08:29;160641784.42;3;3;6;3;1021
1343;2024-01-01 09:08:44;98045441.42;1;1;5;1;1226
1344;2024-01-01 09:08:53;36297512.67;5;0;4;0;818
1345;2024-01-01 09:09:13;239474120.14;4;0;6;0;204
1346;2024-01-01 09:09:38;128395070.73;5;0;6;0;743
1347;2024-01-01 09:09:46;16985339.57;6;2;5;2;203
1348;2024-01-01 09:10:37;323052760.39;3;2;2;2;803
1349;2024-01-01 09:11:09;173427296.29;3;1;6;1;113
1350;2024-01-01 09:11:15;50725432.21;6;1;1;1;607
1351;2024-01-01 09:12:02;40041531.84;3;0;6;0;1060
1352;2024-01-01 09:12:06;259908644.82;6;3;3;3;324
1353;2024-01-01 09:13:01;151615153.31;1;2;4;2;261
1354;2024-01-01 09:13:16;146327148.99;6;0;4;0;312
1355;2024-01-01 09:13:49;601368762.79;1;0;4;0;801
1356;2024-01-01 09:14:14;160641784.42;6;0;3;0;1021
1357;2024-01-01 09:15:16;75380764.5;6;0;2;0;985
1358;2024-01-01 09:15:24;267544986.09;6;0;3;0;1145
1359;2024-01-01 09:15:54;139175637.96;5;0;2;0;26
1360;2024-01-01 09:16:11;78315287.01;5;3;3;3;673
1361;2024-01-01 09:16:32;59034770.89;2;3;5;3;841
1362;2024-01-01 09:18:13;343780890.44;3;0;6;0;838
1363;2024-01-01 09:19:12;45277744.47;2;3;3;3;419
1364;2024-01-01 09:19:25;283022017.83;6;0;5;0;394
1365;2024-01-01 09:19:39;409159524.94;6;3;3;3;1130
1366;2024-01-01 09:20:25;182136601.44;2;0;5;0;127
1367;2024-01-01 09:20:50;239955697.93;2;1;4;1;1240
1368;2024-01-01 09:20:56;231906402.89;2;3;3;3;18
1369;2024-01-01 09:21:32;254502850.59;3;2;4;2;643
1370;2024-01-01 09:22:09;336420439.68;1;2;4;2;309
1371;2024-01-01 09:22:19;463444187.12;3;2;4;2;98
1372;2024-01-01 09:23:07;343430436.58;3;2;4;2;73
1373;2024-01-01 09:24:12;260932681.26;1;1;3;1;870
1374;2024-01-01 09:24:25;289980307.01;5;2;3;2;431
1375;2024-01-01 09:25:00;377616577.11;1;1;3;1;1002
1376;2024-01-01 09:25:14;233196272.3;4;0;6;0;1213
1377;2024-01-01 09:25:16;32042381.13;6;3;4;3;1180
1378;2024-01-01 09:25:25;490466792.01;6;3;2;3;1010
1379;2024-01-01 09:25:34;512949567.09;6;2;1;2;903
1380;2024-01-01 09:25:38;266305254.41;6;0;5;0;1029
1381;2024-01-01 09:26:15;444313568.59;4;0;3;0;1075
1382;2024-01-01 09:28:21;108564810.77;3;0;6;0;54
1383;2024-01-01 09:28:25;436710351.11;4;0;5;0;1011
1384;2024-01-01 09:28:46;490927959.65;1;0;6;0;735
1385;2024-01-01 09:31:40;177934820.25;4;0;1;0;749
1386;2024-01-01 09:33:23;87479264.68;6;3;2;3;638
1387;2024-01-01 09:33:52;111373189.18;6;0;2;0;866
1388;2024-01-01 09:33:56;372023490.36;4;0;5;0;479
1389;2024-01-01 09:33:58;678503325.54;2;3;1;3;273
1390;2024-01-01 09:34:12;367685120.47;2;0;4;0;1173
1391;2024-01-01 09:34:32;23852189.79;2;1;5;1;96
1392;2024-01-01 09:35:34;540881746.72;4;2;1;2;333
1393;2024-01-01 09:35:53;323467147.23;2;0;3;0;704
1394;2024-01-01 09:36:23;373213011.85;3;0;4;0;186
1395;2024-01-01 09:36:27;139472284.4;4;1;5;1;364
1396;2024-01-01 09:36:46;129992681.26;6;2;2;2;948
1397;2024-01-01 09:37:03;103823143.98;4;3;3;3;1105
1398;2024-01-01 09:37:16;87075267.35;1;0;3;0;1025
1399;2024-01-01 09:37:20;659303881.62;1;0;6;0;460
1400;2024-01-01 09:37:36;63402814.6;5;2;2;2;736
1401;2024-01-01 09:39:41;45386371.32;3;1;5;1;232
1402;2024-01-01 09:40:08;219747133.51;1;3;6;3;597
1403;2024-01-01 09:40:13;678503325.54;1;0;2;0;273
1404;2024-01-01 09:40:56;692497372.64;1;0;5;0;259
1405;2024-01-01 09:41:10;599343088.18;2;2;1;2;1154
1406;2024-01-01 09:42:32;200220367.28;4;2;3;2;703
1407;2024-01-01 09:42:43;70751452.81;3;3;2;3;190
1408;2024-01-01 09:42:44;98057771.96;5;0;1;0;1235
1409;2024-01-01 09:44:23;375158052.51;4;0;1;0;393
1410;2024-01-01 09:44:51;291663179.37;1;3;6;3;93
1411;2024-01-01 09:45:04;495897579.76;1;2;2;2;732
1412;2024-01-01 09:45:38;19599959.78;6;0;4;0;526
1413;2024-01-01 09:46:48;735104078.37;1;0;2;0;334
1414;2024-01-01 09:47:04;276844610.05;6;0;2;0;226
1415;2024-01-01 09:47:38;379031714.27;1;0;4;0;1144
1416;2024-01-01 09:49:14;371621577.21;5;2;3;2;461
1417;2024-01-01 09:49:52;92127225.34;1;0;2;0;218
1418;2024-01-01 09:51:02;425191174.36;2;0;1;0;953
1419;2024-01-01 09:52:16;253895279.88;4;0;3;0;1171
1420;2024-01-01 09:52:23;772113905.72;2;3;1;3;200
1421;2024-01-01 09:53:03;40041531.84;6;1;3;1;1060
1422;2024-01-01 09:53:19;57503050.23;4;1;3;1;709
1423;2024-01-01 09:53:35;51005549.85;3;0;5;0;327
1424;2024-01-01 09:54:01;336592581.37;6;3;4;3;706
1425;2024-01-01 09:54:20;275734547.25;6;2;3;2;254
1426;2024-01-01 09:54:22;306085974.71;6;0;2;0;827
1427;2024-01-01 09:54:38;96113065.72;6;2;3;2;171
1428;2024-01-01 09:54:42;15034138.5;2;3;5;3;927
1429;2024-01-01 09:54:45;429956377.25;4;0;6;0;636
1430;2024-01-01 09:55:30;34271530.88;5;0;2;0;487
1431;2024-01-01 09:55:45;540881746.72;1;0;4;0;333
1432;2024-01-01 09:56:18;489275829.87;4;0;3;0;14
1433;2024-01-01 09:56:21;77371744.0;6;0;4;0;366
1434;2024-01-01 09:57:03;312376943.75;6;0;1;0;300
1435;2024-01-01 09:57:40;159602741.89;1;3;4;3;344
1436;2024-01-01 09:58:15;349356949.15;3;0;2;0;775
1437;2024-01-01 09:58:35;174799611.73;6;0;2;0;1221
1438;2024-01-01 09:59:55;200289317.35;1;1;2;1;878
1439;2024-01-01 10:00:34;78373945.43;5;0;3;0;1250
1440;2024-01-01 10:00:45;244872804.62;1;1;3;1;1169
1441;2024-01-01 10:00:52;111366314.98;2;1;4;1;272
1442;2024-01-01 10:01:13;237199767.46;6;0;4;0;1135
1443;2024-01-01 10:03:37;153763895.4;6;0;2;0;558
1444;2024-01-01 10:03:42;464049637.51;4;0;5;0;608
1445;2024-01-01 10:03:54;397101984.38;2;2;3;2;619
1446;2024-01-01 10:04:05;188704925.12;3;0;1;0;1243
1447;2024-01-01 10:04:15;182586593.1;6;0;4;0;1034
1448;2024-01-01 10:04:32;194761964.5;2;0;6;0;831
1449;2024-01-01 10:04:38;264040650.34;2;3;6;3;888
1450;2024-01-01 10:06:27;351480030.04;2;0;1;0;1138
1451;2024-01-01 10:06:52;100063827.25;2;2;5;2;741
1452;2024-01-01 10:06:56;173402650.93;2;2;4;2;711
1453;2024-01-01 10:07:11;287611234.35;6;2;4;2;809
1454;2024-01-01 10:07:21;140069450.3;6;0;2;0;797
1455;2024-01-01 10:07:50;442514058.29;4;0;6;0;1234
1456;2024-01-01 10:09:25;130216437.17;3;2;5;2;548
1457;2024-01-01 10:09:49;97139343.11;6;2;5;2;494
1458;2024-01-01 10:10:13;448027028.06;1;0;5;0;162
1459;2024-01-01 10:11:48;82292573.21;4;0;3;0;782
1460;2024-01-01 10:12:38;790316818.8;6;2;1;2;992
1461;2024-01-01 10:12:47;345539000.62;4;3;3;3;189
1462;2024-01-01 10:13:10;228405763.47;2;0;3;0;433
1463;2024-01-01 10:14:15;378969239.32;3;0;6;0;138
1464;2024-01-01 10:14:19;471882353.97;2;0;5;0;201
1465;2024-01-01 10:15:19;106207983.86;5;0;3;0;8
1466;2024-01-01 10:15:35;346290942.37;3;2;2;2;474
1467;2024-01-01 10:16:27;289259277.38;3;2;2;2;38
1468;2024-01-01 10:16:44;233520476.17;5;2;1;2;609
1469;2024-01-01 10:16:47;52649659.49;4;3;3;3;187
1470;2024-01-01 10:17:19;29954113.4;3;0;2;0;421
1471;2024-01-01 10:17:44;71968795.9;5;3;1;3;959
1472;2024-01-01 10:18:40;146310953.45;1;0;6;0;343
1473;2024-01-01 10:19:11;147334379.64;4;1;3;1;294
1474;2024-01-01 10:19:49;117089777.18;6;0;5;0;43
1475;2024-01-01 10:20:57;218769558.94;2;2;4;2;689
1476;2024-01-01 10:21:14;280063051.83;4;0;1;0;84
1477;2024-01-01 10:22:54;275734547.25;3;0;6;0;254
1478;2024-01-01 10:23:23;93928205.32;3;3;6;3;1114
1479;2024-01-01 10:24:39;362030532.14;6;1;1;1;78
1480;2024-01-01 10:24:39;103823143.98;3;0;4;0;1105
1481;2024-01-01 10:24:41;362818437.95;2;0;3;0;819
1482;2024-01-01 10:24:45;196493431.66;3;0;4;0;987
1483;2024-01-01 10:24:54;370548680.21;1;2;4;2;635
1484;2024-01-01 10:25:19;99375055.07;1;2;3;2;55
1485;2024-01-01 10:25:38;280911597.67;4;0;6;0;913
1486;2024-01-01 10:26:49;408705192.14;6;3;3;3;662
1487;2024-01-01 10:26:57;442603856.36;2;0;5;0;1104
1488;2024-01-01 10:28:37;29954113.4;2;3;3;3;421
1489;2024-01-01 10:29:25;406319936.42;4;0;1;0;587
1490;2024-01-01 10:29:32;179742603.46;2;0;3;0;1047
1491;2024-01-01 10:29:58;302791408.22;2;2;6;2;288
1492;2024-01-01 10:30:09;24832646.83;4;2;5;2;95
1493;2024-01-01 10:30:23;307416962.53;1;3;2;3;1199
1494;2024-01-01 10:30:43;89444608.85;5;0;6;0;990
1495;2024-01-01 10:31:09;498787639.99;2;0;4;0;513
1496;2024-01-01 10:31:32;213665678.77;2;1;4;1;278
1497;2024-01-01 10:32:03;23184472.79;3;0;2;0;242
1498;2024-01-01 10:32:09;290657677.21;6;0;4;0;1087
1499;2024-01-01 10:32:15;200696811.42;3;0;6;0;756
1500;2024-01-01 10:32:24;82286948.29;3;2;5;2;1202
1501;2024-01-01 10:32:45;93648518.91;6;0;4;0;1008
1502;2024-01-01 10:33:34;484923632.78;2;0;1;0;504
1503;2024-01-01 10:33:37;41065438.79;5;0;3;0;4
1504;2024-01-01 10:33:38;610791345.26;1;0;5;0;181
1505;2024-01-01 10:34:13;155363224.0;2;0;3;0;812
1506;2024-01-01 10:34:55;251438221.77;1;0;5;0;209
1507;2024-01-01 10:35:06;270772750.71;1;0;6;0;806
1508;2024-01-01 10:35:24;320848323.52;6;0;4;0;215
1509;2024-01-01 10:36:14;67173833.14;6;0;5;0;790
1510;2024-01-01 10:36:37;77371744.0;4;3;6;3;366
1511;2024-01-01 10:36:37;191009530.46;6;0;5;0;1193
1512;2024-01-01 10:36:56;110828744.45;1;2;3;2;375
1513;2024-01-01 10:37:31;683217355.36;6;3;1;3;72
1514;2024-01-01 10:37:41;150228481.99;1;2;4;2;720
1515;2024-01-01 10:37:43;187570524.07;6;2;1;2;1095
1516;2024-01-01 10:37:46;349356949.15;2;2;3;2;775
1517;2024-01-01 10:39:09;127990010.26;6;0;5;0;131
1518;2024-01-01 10:39:20;84552595.08;3;1;1;1;976
1519;2024-01-01 10:40:07;42720454.03;2;3;5;3;490
1520;2024-01-01 10:40:42;662527552.84;4;3;1;3;1048
1521;2024-01-01 10:41:28;225887013.21;5;3;6;3;815
1522;2024-01-01 10:42:13;185941100.98;4;3;2;3;168
1523;2024-01-01 10:42:43;478468814.26;2;0;4;0;1094
1524;2024-01-01 10:42:45;102487331.69;1;1;5;1;287
1525;2024-01-01 10:43:38;117089777.18;5;3;6;3;43
1526;2024-01-01 10:43:50;503436118.7;5;3;2;3;193
1527;2024-01-01 10:44:45;52649659.49;3;0;4;0;187
1528;2024-01-01 10:45:20;167749408.57;3;1;2;1;1069
1529;2024-01-01 10:45:23;509741455.06;1;0;4;0;332
1530;2024-01-01 10:45:45;31014140.66;5;0;3;0;820
1531;2024-01-01 10:47:29;290153651.17;1;0;4;0;718
1532;2024-01-01 10:47:30;463444187.12;4;0;3;0;98
1533;2024-01-01 10:48:17;271911706.66;5;3;2;3;173
1534;2024-01-01 10:49:43;155092478.05;4;0;1;0;1158
1535;2024-01-01 10:50:20;245186997.52;6;0;5;0;549
1536;2024-01-01 10:50:31;117095160.98;4;3;5;3;1209
1537;2024-01-01 10:50:43;201944124.37;3;3;4;3;1198
1538;2024-01-01 10:51:00;214535278.46;3;1;6;1;1054
1539;2024-01-01 10:53:14;16193292.3;5;0;2;0;195
1540;2024-01-01 10:54:05;366335021.47;5;3;2;3;1031
1541;2024-01-01 10:55:06;65835239.38;5;0;3;0;367
1542;2024-01-01 10:55:26;28526449.47;2;0;3;0;656
1543;2024-01-01 10:55:38;224836866.48;6;1;4;1;119
1544;2024-01-01 10:56:55;123547124.6;3;0;6;0;631
1545;2024-01-01 10:57:11;315787060.1;4;0;1;0;774
1546;2024-01-01 10:57:54;350042489.16;6;1;4;1;368
1547;2024-01-01 10:59:20;113437480.2;6;0;2;0;48
1548;2024-01-01 11:00:59;476760076.01;4;0;3;0;463
1549;2024-01-01 11:01:20;157878206.59;4;0;6;0;924
1550;2024-01-01 11:01:53;47413629.44;5;3;2;3;234
1551;2024-01-01 11:02:29;248702388.01;3;2;6;2;1098
1552;2024-01-01 11:03:28;181332851.51;1;1;2;1;405
1553;2024-01-01 11:04:00;211586212.77;6;0;3;0;1082
1554;2024-01-01 11:04:31;18769053.91;5;0;4;0;995
1555;2024-01-01 11:04:50;149714201.29;5;0;1;0;249
1556;2024-01-01 11:05:27;269718120.25;2;2;1;2;601
1557;2024-01-01 11:05:55;173427296.29;6;0;3;0;113
1558;2024-01-01 11:06:47;289980307.01;3;0;5;0;431
1559;2024-01-01 11:06:50;135417109.23;6;0;5;0;257
1560;2024-01-01 11:07:18;614851635.3;1;0;3;0;1126
1561;2024-01-01 11:07:41;164608600.79;4;3;3;3;776
1562;2024-01-01 11:08:39;101521692.54;5;0;4;0;216
1563;2024-01-01 11:09:00;171102665.83;6;0;3;0;1074
1564;2024-01-01 11:10:02;611735953.43;1;0;5;0;1058
1565;2024-01-01 11:10:18;106168625.2;2;3;3;3;737
1566;2024-01-01 11:10:24;185785075.77;4;1;2;1;180
1567;2024-01-01 11:10:30;43551406.52;1;1;2;1;723
1568;2024-01-01 11:11:14;87988263.59;3;0;5;0;729
1569;2024-01-01 11:11:54;247804824.39;4;0;5;0;1192
1570;2024-01-01 11:12:02;36184894.77;6;0;1;0;1229
1571;2024-01-01 11:12:43;493127204.03;4;0;6;0;310
1572;2024-01-01 11:13:10;50588036.51;1;0;6;0;1001
1573;2024-01-01 11:17:35;189022185.9;3;2;6;2;744
1574;2024-01-01 11:18:22;407350868.5;3;0;2;0;785
1575;2024-01-01 11:18:36;34839529.57;6;0;1;0;697
1576;2024-01-01 11:19:05;221548963.44;5;1;3;1;489
1577;2024-01-01 11:20:18;42512143.65;4;0;5;0;1101
1578;2024-01-01 11:20:38;455651913.27;2;0;1;0;1107
1579;2024-01-01 11:20:45;205473561.83;2;3;3;3;651
1580;2024-01-01 11:21:19;259908644.82;3;0;6;0;324
1581;2024-01-01 11:21:20;50237984.69;6;0;3;0;642
1582;2024-01-01 11:21:50;426687972.53;2;0;3;0;10
1583;2024-01-01 11:22:12;49243545.5;6;0;1;0;764
1584;2024-01-01 11:22:54;476165730.16;1;0;4;0;271
1585;2024-01-01 11:23:18;83272529.49;1;2;4;2;1026
1586;2024-01-01 11:23:33;9423639.7;1;1;5;1;1123
1587;2024-01-01 11:24:11;103727315.48;6;0;1;0;406
1588;2024-01-01 11:24:37;364270629.94;4;0;5;0;509
1589;2024-01-01 11:24:38;54755601.19;3;0;1;0;1161
1590;2024-01-01 11:25:02;102768686.39;6;0;1;0;396
1591;2024-01-01 11:25:33;40782544.86;2;1;3;1;993
1592;2024-01-01 11:25:58;418062037.25;4;0;5;0;1106
1593;2024-01-01 11:26:34;345749503.32;2;0;5;0;889
1594;2024-01-01 11:26:45;498184508.29;6;1;4;1;1049
1595;2024-01-01 11:26:49;240219988.62;6;2;2;2;623
1596;2024-01-01 11:27:17;217113622.49;3;1;6;1;759
1597;2024-01-01 11:27:25;31210077.22;6;0;3;0;1227
1598;2024-01-01 11:27:58;62867964.13;6;2;3;2;994
1599;2024-01-01 11:28:28;134373239.98;1;3;5;3;908
1600;2024-01-01 11:29:14;490550939.67;3;2;4;2;1206
1601;2024-01-01 11:29:45;328977838.21;6;0;2;0;1052
1602;2024-01-01 11:31:48;448027028.06;5;1;1;1;162
1603;2024-01-01 11:31:58;346290942.37;2;0;3;0;474
1604;2024-01-01 11:32:01;334030743.35;1;3;3;3;290
1605;2024-01-01 11:32:05;114403678.4;6;1;5;1;802
1606;2024-01-01 11:35:02;77637238.12;4;1;5;1;800
1607;2024-01-01 11:35:16;101361842.54;4;0;3;0;1228
1608;2024-01-01 11:35:31;425191174.36;1;3;2;3;953
1609;2024-01-01 11:35:37;422727835.81;4;1;2;1;1167
1610;2024-01-01 11:36:03;38480522.37;6;0;5;0;579
1611;2024-01-01 11:36:20;291574140.69;2;0;4;0;21
1612;2024-01-01 11:38:00;66594565.78;3;3;5;3;391
1613;2024-01-01 11:40:00;267934178.96;6;0;2;0;475
1614;2024-01-01 11:40:10;267269493.87;2;2;6;2;407
1615;2024-01-01 11:40:43;283259040.63;1;1;2;1;567
1616;2024-01-01 11:41:23;537985670.57;2;3;1;3;161
1617;2024-01-01 11:42:10;92609801.81;4;2;3;2;967
1618;2024-01-01 11:45:03;169454939.22;5;2;3;2;464
1619;2024-01-01 11:45:45;308648019.46;5;3;2;3;439
1620;2024-01-01 11:46:26;92609801.81;3;0;4;0;967
1621;2024-01-01 11:46:57;29571336.28;2;0;4;0;1092
1622;2024-01-01 11:47:55;463110583.34;2;0;4;0;571
1623;2024-01-01 11:49:02;41542294.74;1;1;2;1;335
1624;2024-01-01 11:49:36;500358904.0;2;0;4;0;773
1625;2024-01-01 11:50:48;44149002.14;5;1;4;1;358
1626;2024-01-01 11:50:52;150228481.99;4;0;1;0;720
1627;2024-01-01 11:51:19;370619588.92;3;2;2;2;605
1628;2024-01-01 11:51:40;47148695.23;3;2;2;2;966
1629;2024-01-01 11:51:48;375484008.26;6;3;2;3;128
1630;2024-01-01 11:52:11;267055108.21;6;1;4;1;1079
1631;2024-01-01 11:52:34;726733572.83;1;0;6;0;564
1632;2024-01-01 11:52:57;659396947.42;1;0;3;0;671
1633;2024-01-01 11:53:08;372082794.02;4;0;6;0;147
1634;2024-01-01 11:53:11;263902238.5;1;0;4;0;588
1635;2024-01-01 11:53:39;419736942.56;1;3;2;3;449
1636;2024-01-01 11:54:44;67173833.14;5;1;6;1;790
1637;2024-01-01 11:54:53;499372474.75;4;3;1;3;933
1638;2024-01-01 11:55:12;360851369.56;2;0;1;0;174
1639;2024-01-01 11:55:13;287688242.07;1;0;6;0;27
1640;2024-01-01 11:56:04;480577900.22;1;2;4;2;222
1641;2024-01-01 11:56:50;132870767.03;3;0;5;0;876
1642;2024-01-01 11:57:05;100354737.57;2;0;5;0;354
1643;2024-01-01 11:57:48;50449839.07;3;2;1;2;792
1644;2024-01-01 11:57:52;245275893.7;6;0;1;0;136
1645;2024-01-01 11:57:54;405014922.69;4;0;5;0;1032
1646;2024-01-01 11:58:05;189483896.71;5;3;2;3;586
1647;2024-01-01 11:58:31;43063840.26;6;1;2;1;1190
1648;2024-01-01 11:58:47;185941100.98;2;0;4;0;168
1649;2024-01-01 12:02:17;452806699.11;3;2;2;2;1189
1650;2024-01-01 12:03:22;222397358.51;2;2;4;2;932
1651;2024-01-01 12:03:36;605673869.0;1;0;6;0;315
1652;2024-01-01 12:04:03;78797199.31;3;2;5;2;224
1653;2024-01-01 12:04:06;103431654.59;5;0;1;0;311
1654;2024-01-01 12:04:17;232054196.12;4;3;2;3;730
1655;2024-01-01 12:04:28;349050444.92;4;1;2;1;253
1656;2024-01-01 12:04:31;237932408.09;4;3;6;3;1244
1657;2024-01-01 12:04:40;66594565.78;5;0;3;0;391
1658;2024-01-01 12:05:20;171775043.11;1;3;3;3;373
1659;2024-01-01 12:05:25;491962966.56;3;1;1;1;922
1660;2024-01-01 12:05:26;138439799.87;3;3;4;3;523
1661;2024-01-01 12:05:48;267544986.09;3;3;6;3;1145
1662;2024-01-01 12:06:06;257688012.98;3;0;2;0;104
1663;2024-01-01 12:06:32;9423639.7;5;0;1;0;1123
1664;2024-01-01 12:06:48;23890310.22;3;1;5;1;547
1665;2024-01-01 12:07:35;340423566.91;3;0;6;0;1040
1666;2024-01-01 12:07:35;221110716.31;2;0;6;0;437
1667;2024-01-01 12:07:37;189434170.94;3;0;1;0;1239
1668;2024-01-01 12:08:08;287688242.07;6;1;1;1;27
1669;2024-01-01 12:08:30;99334331.22;1;3;5;3;518
1670;2024-01-01 12:08:56;436710351.11;5;1;4;1;1011
1671;2024-01-01 12:08:58;318889321.59;6;0;1;0;892
1672;2024-01-01 12:10:27;164196823.18;1;2;3;2;647
1673;2024-01-01 12:10:46;795530322.65;3;1;1;1;1071
1674;2024-01-01 12:10:48;377135221.79;1;1;2;1;87
1675;2024-01-01 12:11:00;481523272.6;3;1;2;1;1232
1676;2024-01-01 12:11:05;86981424.26;4;1;3;1;1248
1677;2024-01-01 12:11:23;240817142.99;1;0;4;0;544
1678;2024-01-01 12:12:29;40623417.45;6;0;4;0;44
1679;2024-01-01 12:12:34;162476217.5;6;3;2;3;858
1680;2024-01-01 12:13:18;328163210.4;4;2;6;2;125
1681;2024-01-01 12:13:33;9048405.94;2;1;5;1;1247
1682;2024-01-01 12:13:45;63611272.79;2;2;5;2;172
1683;2024-01-01 12:13:47;394064726.36;1;2;3;2;1073
1684;2024-01-01 12:14:06;59034770.89;5;0;2;0;841
1685;2024-01-01 12:14:09;405014922.69;5;3;4;3;1032
1686;2024-01-01 12:14:35;11415410.16;5;0;6;0;917
1687;2024-01-01 12:14:36;111366314.98;4;0;2;0;272
1688;2024-01-01 12:16:12;61728643.37;5;0;3;0;731
1689;2024-01-01 12:16:36;233665794.88;5;3;1;3;1237
1690;2024-01-01 12:16:51;468291930.3;4;0;5;0;1112
1691;2024-01-01 12:17:20;214976091.38;1;0;4;0;492
1692;2024-01-01 12:17:23;28927855.08;6;0;2;0;167
1693;2024-01-01 12:17:29;148078668.22;1;0;4;0;1182
1694;2024-01-01 12:17:30;133647135.15;2;2;5;2;950
1695;2024-01-01 12:17:49;162530983.42;1;0;4;0;946
1696;2024-01-01 12:18:41;364270629.94;5;2;4;2;509
1697;2024-01-01 12:19:08;54603703.74;6;3;5;3;392
1698;2024-01-01 12:19:14;135922748.47;5;1;2;1;498
1699;2024-01-01 12:19:53;337527970.19;1;3;4;3;1124
1700;2024-01-01 12:21:09;407710150.75;2;2;3;2;814
1701;2024-01-01 12:21:10;139472284.4;5;0;4;0;364
1702;2024-01-01 12:21:21;395280044.86;2;0;6;0;256
1703;2024-01-01 12:21:22;275548964.83;6;0;4;0;1201
1704;2024-01-01 12:21:23;65687145.3;2;0;6;0;388
1705;2024-01-01 12:22:47;82716742.51;3;3;6;3;115
1706;2024-01-01 12:23:04;267888786.33;1;0;5;0;721
1707;2024-01-01 12:23:33;113748117.37;1;2;5;2;99
1708;2024-01-01 12:25:17;741435291.86;2;2;1;2;640
1709;2024-01-01 12:25:30;193649576.58;3;0;5;0;251
1710;2024-01-01 12:25:50;242459540.73;2;0;3;0;534
1711;2024-01-01 12:26:20;94065378.92;2;3;5;3;862
1712;2024-01-01 12:29:10;75233612.19;5;0;3;0;726
1713;2024-01-01 12:29:46;159244204.35;5;2;3;2;1030
1714;2024-01-01 12:30:34;112873203.74;5;0;1;0;857
1715;2024-01-01 12:31:27;137214785.58;4;0;5;0;1149
1716;2024-01-01 12:32:14;471067749.12;5;2;2;2;692
1717;2024-01-01 12:32:34;62445954.28;3;0;5;0;169
1718;2024-01-01 12:32:47;39915783.48;3;2;4;2;308
1719;2024-01-01 12:33:21;426965361.35;1;0;5;0;754
1720;2024-01-01 12:33:39;488760871.22;6;2;2;2;146
1721;2024-01-01 12:34:37;51658644.47;5;0;6;0;382
1722;2024-01-01 12:34:53;75827828.63;2;2;5;2;111
1723;2024-01-01 12:35:11;151615153.31;4;0;1;0;261
1724;2024-01-01 12:35:20;234451131.01;4;3;2;3;869
1725;2024-01-01 12:35:27;623743853.38;1;0;3;0;16
1726;2024-01-01 12:37:32;90572819.14;2;2;3;2;746
1727;2024-01-01 12:37:54;36184894.77;1;3;6;3;1229
1728;2024-01-01 12:38:01;156908828.9;1;2;6;2;1170
1729;2024-01-01 12:38:04;336592581.37;4;0;6;0;706
1730;2024-01-01 12:39:51;414223747.14;6;3;4;3;426
1731;2024-01-01 12:39:51;35066049.64;2;2;6;2;404
1732;2024-01-01 12:40:27;370109845.64;5;3;4;3;979
1733;2024-01-01 12:41:53;333290350.43;6;0;2;0;541
1734;2024-01-01 12:42:00;288044159.0;4;3;1;3;855
1735;2024-01-01 12:42:28;173253496.3;2;0;4;0;235
1736;2024-01-01 12:43:02;263371983.37;3;1;6;1;691
1737;2024-01-01 12:43:09;305295287.92;3;0;6;0;372
1738;2024-01-01 12:43:21;299913170.99;4;0;6;0;598
1739;2024-01-01 12:43:48;33124477.72;6;3;3;3;1148
1740;2024-01-01 12:44:27;293334026.52;6;0;5;0;379
1741;2024-01-01 12:45:12;455358802.24;2;0;6;0;210
1742;2024-01-01 12:45:17;430810608.63;1;0;6;0;71
1743;2024-01-01 12:46:01;478468814.26;4;3;2;3;1094
1744;2024-01-01 12:46:20;744001075.64;5;1;1;1;389
1745;2024-01-01 12:47:25;404359845.57;1;0;4;0;516
1746;2024-01-01 12:47:43;192789152.42;3;0;1;0;707
1747;2024-01-01 12:48:06;237932408.09;6;0;4;0;1244
1748;2024-01-01 12:49:20;157644715.32;6;1;2;1;326
1749;2024-01-01 12:49:20;382672461.36;3;2;2;2;11
1750;2024-01-01 12:49:34;223878950.57;4;0;5;0;545
1751;2024-01-01 12:50:55;42316349.22;3;1;5;1;1055
1752;2024-01-01 12:51:15;51658644.47;6;2;5;2;382
1753;2024-01-01 12:52:30;138439799.87;4;0;3;0;523
1754;2024-01-01 12:52:42;110828744.45;3;0;1;0;375
1755;2024-01-01 12:54:18;379031714.27;4;2;1;2;1144
1756;2024-01-01 12:54:49;110147385.03;3;2;2;2;1006
1757;2024-01-01 12:55:00;496404158.28;5;1;1;1;755
1758;2024-01-01 12:55:20;114789674.94;4;0;1;0;85
1759;2024-01-01 12:55:34;381197308.7;4;0;3;0;340
1760;2024-01-01 12:56:37;113490405.26;5;0;2;0;836
1761;2024-01-01 12:56:54;179661839.4;6;2;2;2;282
1762;2024-01-01 12:56:58;711975871.51;5;1;1;1;425
