PartID;Account ID;00:00:00;00:15:00;00:30:00;00:45:00;01:00:00;01:15:00;01:30:00;01:45:00;02:00:00;02:15:00;02:30:00;02:45:00;03:00:00;03:15:00;03:30:00;03:45:00;04:00:00;04:15:00;04:30:00;04:45:00;05:00:00;05:15:00;05:30:00;05:45:00;06:00:00;06:15:00;06:30:00;06:45:00;07:00:00;07:15:00;07:30:00;07:45:00;08:00:00;08:15:00;08:30:00;08:45:00;09:00:00;09:15:00;09:30:00;09:45:00;10:00:00;10:15:00;10:30:00;10:45:00;11:00:00;11:15:00;11:30:00;11:45:00;12:00:00;12:15:00;12:30:00;12:45:00;13:00:00;13:15:00;13:30:00;13:45:00;14:00:00;14:15:00;14:30:00;14:45:00;15:00:00;15:15:00;15:30:00;15:45:00;16:00:00;16:15:00;16:30:00;16:45:00;17:00:00;17:15:00;17:30:00;17:45:00;18:00:00;18:15:00;18:30:00;18:45:00;19:00:00;19:15:00;19:30:00;19:45:00;20:00:00;20:15:00;20:30:00;20:45:00;21:00:00;21:15:00;21:30:00;21:45:00;22:00:00;22:15:00;22:30:00;22:45:00;23:00:00;23:15:00;23:30:00;23:45:00
12;7;17148429;17148429;17148429;17148429;17148429;17148429;17148429;22384858;22384858;22384858;22384858;22384858;22384858;22384858;22384858;22384858;22384858;22384858;22384858;22384858;22384858;22384858;22384858;22384858;22384858;22384858;22384858;22384858;22384858;22384858;22384858;22384858;22384858;17235911;17235911;17235911;17235911;17235911;17235911;23803995;23803995;23803995;23803995;23803995;23803995;23803995;23803995;23803995;23803995;23803995;23803995;23803995;23803995;23803995;23803995;23803995;23803995;23803995;23803995;23803995;23803995;23803995;23803995;23803995;21379022;21379022;21379022;33242730;33242730;33242730;33242730;33242730;35309273;35309273;35309273;35309273;35309273;35309273;35309273;35309273;35309273;35309273;35309273;35309273;35309273;35309273;35309273;35309273;35309273;35309273;35309273;35309273;35309273;35309273;35309273;35309273
12;6;61989133;61989133;61989133;61989133;61989133;61989133;61989133;61989133;61989133;61989133;61989133;61989133;66062571;66062571;66062571;66062571;66062571;66062571;66062571;66062571;66062571;66062571;66062571;66062571;66062571;66062571;66062571;66062571;66062571;62512743;62512743;62512743;62512743;62512743;62512743;62512743;62512743;62512743;61386570;61386570;61386570;61386570;61386570;61386570;61386570;61386570;61386570;61386570;61386570;57171541;60842928;60842928;60842928;60842928;60842928;62053172;62053172;62053172;62053172;62053172;62053172;62053172;62053172;62053172;62053172;62053172;62053172;62053172;62053172;67656350;67656350;71333827;71333827;71333827;77185697;77185697;77185697;77185697;77185697;77185697;77185697;77185697;77185697;77185697;77185697;77185697;77185697;77185697;77185697;77185697;77185697;77185697;77185697;77185697;77185697;77185697
12;4;138166977;138166977;138166977;138166977;138166977;138166977;138166977;144144535;144144535;144144535;144144535;144144535;144144535;144144535;144144535;144144535;144144535;144144535;144144535;144144535;144144535;144144535;144144535;144144535;146180718;146180718;146180718;146180718;146180718;146180718;146180718;146180718;146180718;146180718;146180718;146180718;146180718;146180718;146180718;146180718;146180718;146180718;146180718;142621210;142621210;142621210;143424071;142115218;142115218;142115218;142115218;142115218;142115218;142115218;142115218;142115218;141809906;141809906;146038853;146038853;146038853;146038853;146038853;146038853;150207574;150207574;150207574;150207574;155141311;155141311;155141311;155141311;155141311;155141311;155141311;155141311;155141311;155141311;155141311;155141311;155141311;155141311;155141311;155141311;155141311;155141311;155141311;155141311;155141311;155141311;155141311;155141311;155141311;155141311;155141311;155141311
12;8;16010434;16010434;16010434;16010434;16010434;16010434;16010434;16010434;16010434;16010434;16010434;16010434;16010434;16010434;16010434;16010434;16010434;16010434;16010434;16010434;16010434;16010434;16010434;20231073;20231073;20231073;23734524;23734524;23734524;23734524;23734524;23734524;23734524;23734524;23734524;23734524;23734524;27983795;27983795;27983795;27983795;27983795;27983795;34073816;34073816;34073816;34073816;34073816;35049931;39017610;39017610;46052503;46052503;42017548;42017548;42017548;42017548;42017548;42017548;42017548;42017548;42017548;42017548;43264458;43264458;43264458;43264458;43264458;33308825;33308825;31392343;31392343;33694171;33694171;33694171;33694171;33694171;33694171;33694171;33694171;33694171;33694171;33694171;33694171;33694171;33694171;33694171;33694171;33694171;33694171;33694171;33694171;33694171;33694171;33694171;33694171
12;3;63459088;63459088;63459088;63459088;63459088;63459088;63459088;63459088;63459088;63459088;63459088;63459088;63459088;63459088;63459088;63459088;52451705;52451705;53443684;53443684;43340045;43340045;42779855;42779855;42779855;42779855;42779855;42779855;42779855;42779855;42779855;45788884;45788884;45788884;45788884;45788884;45788884;45788884;45788884;45788884;45788884;45788884;45788884;45788884;45009310;36134981;36134981;36134981;36134981;24285395;24285395;24285395;24285395;24285395;27936853;27936853;27936853;27936853;27936853;27936853;27936853;23695908;23695908;23695908;23695908;21062450;12126623;12126623;12126623;12126623;12982386;12982386;12982386;12982386;12982386;12982386;12982386;12982386;12982386;12982386;12982386;12982386;12982386;12982386;12982386;12982386;12982386;12982386;12982386;12982386;12982386;12982386;12982386;12982386;12982386;12982386
12;2;49708966;49708966;49708966;49708966;49708966;49708966;49708966;49708966;49708966;44418872;44418872;44418872;44418872;44418872;44418872;43725616;45747046;34000575;34000575;34000575;34000575;35121120;35121120;35121120;35121120;35121120;35121120;35121120;30125696;30125696;30125696;30125696;30125696;30125696;30125696;30125696;30125696;30125696;36287600;36287600;36287600;36287600;35100137;35100137;35100137;35100137;35100137;35100137;35100137;35100137;26488657;26488657;26488657;26488657;26488657;26488657;35061365;35061365;36610102;28886641;28886641;28886641;35128183;35128183;35128183;35128183;40005008;40005008;40005008;40005008;40005008;40005008;40005008;47510114;47510114;47510114;47510114;47510114;47510114;47510114;47510114;47510114;47510114;47510114;47510114;47510114;47510114;47510114;47510114;47510114;47510114;47510114;47510114;47510114;47510114;47510114
12;5;30014910;30014910;30014910;30014910;30014910;30014910;30014910;30014910;30014910;30014910;30014910;30014910;30014910;30014910;30014910;30014910;30014910;30014910;30014910;30014910;30014910;30014910;30014910;30014910;30014910;28950661;28950661;28950661;28950661;28950661;28950661;28736280;28736280;28736280;28736280;36022267;36022267;36022267;36022267;36712140;36712140;36712140;36712140;36712140;36712140;35635621;30089030;36089628;29284662;29284662;20366805;20366805;20366805;20366805;20366805;20753933;23777974;23777974;23777974;23777974;23777974;23777974;23777974;23777974;23777974;21614166;21614166;21614166;18593531;23394330;23394330;23394330;22468769;22468769;22468769;22468769;22468769;20219346;20219346;20219346;20219346;20219346;20219346;20219346;20219346;20219346;20219346;20219346;20219346;20219346;20219346;20219346;20219346;20219346;20219346;20219346
12;1;78427610;78427610;78427610;78427610;78427610;78427610;78427610;78427610;78427610;64109709;67267384;67267384;67267384;67267384;67267384;67267384;67267384;67267384;67267384;67267384;67267384;66885274;66885274;66885274;66885274;66885274;66885274;66885274;66885274;66885274;66885274;66885274;66885274;66660375;66660375;66660375;70366069;70366069;70366069;70366069;70366069;70366069;65958248;65958248;65958248;65958248;62047634;62047634;62047634;62047634;62047634;56703508;56703508;56703508;56703508;56703508;56703508;58416897;58416897;58416897;64268928;64268928;71526487;79412253;79412253;79412253;75193021;63031058;63031058;63031058;63031058;51987928;40048260;40048260;40048260;40048260;40048260;40048260;40048260;40048260;40048260;40048260;40048260;40048260;40048260;40048260;40048260;40048260;40048260;40048260;40048260;40048260;40048260;40048260;40048260;40048260
13;0;143697161;143697161;143697161;143697161;143697161;143697161;143697161;148933590;144302030;144302030;157109292;157109292;165878310;165878310;152577686;153757809;156929677;156929677;147546732;157964215;159265236;161062039;170266570;151940992;151940992;151940992;142811566;152481578;152481578;152481578;164393418;159254427;159254427;146237915;146291490;149981077;145081691;154423950;140814777;133178354;137634014;130313241;121826547;126709856;103655809;91517764;95096715;99319784;110296451;105626579;105626579;95256707;95256707;70567569;58975813;59878308;47778109;47778109;43520583;29651490;27209540;33659696;19567276;21392673;21392673;21516582;23490456;33855254;32686685;45711374;52016363;34133874;25429803;32706475;33318695;26147161;23922236;34879108;34879108;34879108;34879108;34879108;34879108;34879108;34879108;34879108;34879108;34879108;34879108;34879108;34879108;34879108;34879108;34879108;34879108;34879108
13;7;18112316;18112316;18112316;18112316;18112316;18112316;18112316;12875886;12875886;12875886;12875886;12875886;12875886;12875886;12875886;11695763;11695763;11695763;11695763;11695763;11695763;11695763;11695763;11695763;11695763;11695763;11695763;11695763;11695763;11695763;11695763;11695763;11695763;11450821;11450821;11450821;11450821;11450821;11450821;11450821;6995161;7889996;7889996;7889996;7889996;7889996;7889996;7889996;7889996;15753871;15753871;20779617;20779617;20779617;20779617;20779617;26623999;26623999;26623999;40493093;40493093;45816398;45816398;50310331;50310331;50310331;50310331;45262849;45262849;45262849;35858382;35858382;35858382;29268480;29268480;29268480;41113605;41113605;41113605;41113605;41113605;41113605;41113605;41113605;41113605;41113605;41113605;41113605;41113605;41113605;41113605;41113605;41113605;41113605;41113605;41113605
13;6;89951877;89951877;89951877;89951877;89951877;89951877;89951877;89951877;89951877;89951877;88626297;88626297;88626297;88626297;88626297;88626297;88626297;88626297;98009243;98009243;96708222;96708222;96708222;96708222;96708222;96708222;105837647;105837647;105837647;105837647;105837647;105837647;105837647;119099102;119099102;119099102;119099102;119099102;119099102;126735525;126735525;126735525;126735525;126735525;126735525;126735525;126735525;126735525;126735525;123541523;123541523;123541523;123541523;128954778;128954778;128052283;135010122;135010122;135010122;135010122;135010122;140256360;154348780;154348780;154348780;149544036;147570162;147570162;147570162;147570162;147570162;146363082;146363082;146363082;146363082;146363082;146363082;146363082;146363082;146363082;146363082;146363082;146363082;146363082;146363082;146363082;146363082;146363082;146363082;146363082;146363082;146363082;146363082;146363082;146363082;146363082
13;4;71706281;71706281;71706281;71706281;71706281;71706281;71706281;71706281;71706281;71706281;71706281;71706281;62937263;62937263;62937263;62937263;62937263;62937263;62937263;62937263;62937263;62937263;62937263;70486391;70486391;70486391;70486391;60816379;60816379;60816379;60816379;65955369;65955369;65955369;65901794;65901794;70801180;70801180;84410352;84410352;84410352;90836290;90836290;90836290;90627133;90627133;90627133;90627133;81977695;81977695;81977695;81977695;81977695;81977695;81977695;81977695;81977695;81977695;81977695;81977695;81977695;81456997;81456997;81456997;81456997;81456997;81456997;81456997;81456997;75030340;86349692;85027463;85027463;85027463;84415243;84415243;84415243;84415243;84415243;84415243;84415243;84415243;84415243;84415243;84415243;84415243;84415243;84415243;84415243;84415243;84415243;84415243;84415243;84415243;84415243;84415243
13;8;57433019;57433019;57433019;57433019;57433019;57433019;57433019;57433019;57433019;57433019;57433019;57433019;57433019;57433019;57433019;57433019;57433019;57433019;57433019;47015535;47015535;47015535;47015535;47015535;47015535;47015535;47015535;47015535;47015535;47015535;35103696;35103696;35103696;35103696;35103696;35103696;35103696;30854425;30854425;30854425;30854425;30854425;30854425;24764404;24764404;33169156;33169156;33169156;32193041;32193041;32193041;32193041;32193041;40729410;40729410;40729410;40729410;40729410;40729410;40729410;40729410;34793965;34793965;34793965;34793965;39474799;39474799;39474799;39474799;39474799;39474799;53005754;53005754;53005754;53005754;53005754;53005754;45404978;45404978;45404978;45404978;45404978;45404978;45404978;45404978;45404978;45404978;45404978;45404978;45404978;45404978;45404978;45404978;45404978;45404978;45404978
13;3;141844167;141844167;141844167;141844167;141844167;141844167;141844167;141844167;141844167;141844167;141844167;141844167;141844167;141844167;141844167;141844167;138672299;138672299;138672299;138672299;138672299;138672299;129467768;129467768;129467768;129467768;129467768;129467768;129467768;129467768;129467768;129467768;129467768;129467768;129467768;129467768;129467768;129467768;129467768;129467768;129467768;129467768;129467768;129467768;151186168;151186168;151186168;151186168;149835054;149835054;149835054;149835054;149835054;149835054;161426809;161426809;160724786;160724786;160724786;160724786;163166735;150630614;150630614;150630614;150630614;150630614;150630614;145313299;149746357;149746357;141526482;142447463;154551132;153864361;153864361;153864361;153164494;150482698;150482698;150482698;150482698;150482698;150482698;150482698;150482698;150482698;150482698;150482698;150482698;150482698;150482698;150482698;150482698;150482698;150482698;150482698
13;2;16651201;16651201;16651201;16651201;16651201;16651201;16651201;16651201;21282761;21282761;21282761;21282761;21282761;21282761;34583385;34583385;34583385;34583385;34583385;34583385;34583385;34583385;34583385;34583385;34583385;34583385;34583385;34583385;34583385;34583385;34583385;34583385;34583385;34583385;34583385;30893798;30893798;25800811;25800811;25800811;25800811;25800811;34287504;34287504;39489920;43223214;40693669;36470600;36470600;36470600;36470600;36470600;36470600;36470600;36470600;36470600;36470600;36470600;40728126;40728126;40728126;40728126;40728126;34408797;34408797;34408797;34408797;34408797;34408797;27810765;27810765;27810765;24411167;24411167;24411167;31582701;31582701;31582701;31582701;31582701;31582701;31582701;31582701;31582701;31582701;31582701;31582701;31582701;31582701;31582701;31582701;31582701;31582701;31582701;31582701;31582701
13;5;317455;317455;317455;317455;317455;317455;317455;317455;317455;317455;317455;317455;317455;317455;317455;317455;317455;317455;317455;317455;317455;317455;317455;317455;317455;317455;317455;317455;317455;317455;317455;317455;317455;317455;317455;317455;317455;317455;317455;317455;317455;317455;317455;1524166;-2133445;-2133445;-2133445;-2133445;-2133445;-2133445;-2133445;-2133445;-2133445;-2133445;-2133445;-2133445;-2133445;-2133445;-2133445;-2133445;-2133445;-160880;-160880;-160880;-160880;-160880;-160880;-160880;-160880;-160880;-160880;-160880;-160880;-160880;-160880;-160880;-160880;-835180;-835180;-835180;-835180;-835180;-835180;-835180;-835180;-835180;-835180;-835180;-835180;-835180;-835180;-835180;-835180;-835180;-835180;-835180
13;1;128627796;128627796;128627796;128627796;128627796;128627796;128627796;128627796;128627796;128627796;117146113;117146113;117146113;117146113;117146113;117146113;117146113;117146113;117146113;117146113;117146113;115349309;115349309;126125759;126125759;126125759;126125759;126125759;126125759;126125759;126125759;126125759;126125759;126125759;126125759;126125759;126125759;126125759;126125759;126125759;126125759;126125759;126125759;126125759;126125759;126125759;125076352;125076352;125076352;125076352;125076352;130420478;130420478;141159992;141159992;141159992;141159992;141159992;141159992;141159992;141159992;141159992;141159992;141159992;141159992;141159992;141159992;141159992;137895503;137895503;137895503;143855366;143855366;143855366;143855366;143855366;134935034;134935034;134935034;134935034;134935034;134935034;134935034;134935034;134935034;134935034;134935034;134935034;134935034;134935034;134935034;134935034;134935034;134935034;134935034;134935034
14;0;130670731;130670731;130670731;130670731;130670731;130670731;130670731;120473263;128552658;128552658;132257307;132257307;132257307;144656951;153311786;142697778;142697778;142697778;131891781;129862878;127138034;115854241;115854241;105018175;117184521;106832282;105118829;105118829;105118829;105118829;85502404;87555859;96890140;111021940;112050148;119883795;102245611;102245611;114202107;109738791;123446296;125048409;112063028;115909580;119522697;122979294;128266334;127128682;118318648;107070053;82282039;78160307;76711326;73237762;77439174;77439174;77439174;86334980;86734275;72004198;69898214;75144452;77097303;77097303;68685263;70938731;81522242;99646032;76264819;57799390;58895975;46042408;28900844;28900844;28900844;28900844;28900844;28900844;28900844;28900844;28900844;28900844;28900844;28900844;28900844;28900844;28900844;28900844;28900844;28900844;28900844;28900844;28900844;28900844;28900844;28900844
14;7;89764003;89764003;89764003;89764003;89764003;89764003;89764003;89764003;89764003;89764003;89764003;89764003;89764003;89764003;89764003;89764003;89764003;89764003;89764003;89764003;89764003;89764003;89764003;89764003;89764003;89764003;89764003;89764003;89764003;89764003;99417149;99417149;90082869;90082869;90082869;90082869;90082869;90082869;90082869;90082869;90082869;90082869;90082869;90082869;90082869;90082869;90082869;90082869;90082869;101331463;101331463;101331463;102780444;102780444;102780444;102780444;102780444;102780444;102780444;105236253;105236253;105236253;105236253;105236253;105236253;105236253;105236253;90877551;90877551;90877551;90877551;90877551;90877551;90877551;90877551;90877551;90877551;90877551;90877551;90877551;90877551;90877551;90877551;90877551;90877551;90877551;90877551;90877551;90877551;90877551;90877551;90877551;90877551;90877551;90877551;90877551
14;6;76536089;76536089;76536089;76536089;76536089;76536089;76536089;76536089;66833465;66833465;66833465;66833465;66833465;66833465;66833465;66833465;66833465;66833465;66833465;66833465;66833465;78117258;78117258;78117258;65950912;65950912;65950912;65950912;65950912;65950912;65950912;65950912;65950912;65950912;65950912;65950912;65950912;65950912;65950912;65950912;65950912;65950912;65950912;65950912;65950912;65950912;60663872;60663872;60663872;60663872;71429218;78388774;78388774;81862337;81862337;81862337;81862337;81862337;80168913;80168913;80168913;74922675;74922675;74922675;74922675;74922675;74922675;74922675;74922675;74922675;74922675;85912714;87348997;87348997;87348997;87348997;87348997;87348997;87348997;87348997;87348997;87348997;87348997;87348997;87348997;87348997;87348997;87348997;87348997;87348997;87348997;87348997;87348997;87348997;87348997;87348997
14;4;40517313;40517313;40517313;40517313;40517313;40517313;40517313;40517313;40517313;40517313;34844843;34844843;34844843;34844843;34844843;34844843;34844843;34844843;34844843;34844843;34844843;34844843;34844843;34844843;34844843;34844843;34844843;34844843;34844843;34844843;34844843;34844843;34844843;34844843;34844843;34844843;40223650;40223650;40223650;40223650;40223650;40223650;40223650;40223650;40223650;40223650;40223650;40223650;40223650;40223650;40223650;37385826;37385826;37385826;37385826;37385826;37385826;37385826;33156879;33156879;33156879;33156879;33156879;33156879;33156879;30903411;30903411;27138323;38856672;38856672;38856672;38856672;38856672;38856672;38856672;38856672;38856672;38856672;38856672;38856672;38856672;38856672;38856672;38856672;38856672;38856672;38856672;38856672;38856672;38856672;38856672;38856672;38856672;38856672;38856672;38856672
14;8;99020826;99020826;99020826;99020826;99020826;99020826;99020826;99020826;99020826;99020826;99020826;99020826;99020826;99020826;99020826;99020826;99020826;99020826;99020826;99020826;106697595;106697595;106697595;106697595;106697595;117049835;117049835;117049835;117049835;117049835;117049835;117049835;117049835;117049835;117049835;117049835;129309211;129309211;129309211;130723909;130723909;130723909;130723909;127499153;123886036;127308103;127308103;130368860;128827036;128827036;128827036;128827036;128827036;128827036;128827036;128827036;128827036;119931230;119931230;119931230;122037215;122037215;122037215;122037215;122037215;122037215;118553728;118553728;118553728;118553728;118553728;120417255;124400027;124400027;124400027;124400027;124400027;124400027;124400027;124400027;124400027;124400027;124400027;124400027;124400027;124400027;124400027;124400027;124400027;124400027;124400027;124400027;124400027;124400027;124400027;124400027
14;3;13719072;13719072;13719072;13719072;13719072;13719072;13719072;13719072;15342299;15342299;15342299;15342299;15342299;2942656;-5712178;-5712178;-5712178;-5712178;-5712178;-5712178;-5712178;-5712178;-5712178;-5712178;-5712178;-5712178;-5712178;-5712178;-5712178;-5712178;-5712178;-5712178;-5712178;-5712178;-5712178;-5712178;-5712178;-5712178;-5712178;-5712178;-5712178;-5712178;-5712178;-5712178;-5712178;-5712178;-5712178;-5712178;-5712178;-5712178;-5712178;-5712178;-5712178;-5712178;-9913590;-9913590;-9913590;-9913590;-9913590;-9913590;-9913590;-9913590;-9913590;-9913590;-1501551;-1501551;-1501551;-1501551;-1501551;-22373;-22373;-22373;-458528;-458528;-458528;-458528;-458528;-458528;-458528;-458528;-458528;-458528;-458528;-458528;-458528;-458528;-458528;-458528;-458528;-458528;-458528;-458528;-458528;-458528;-458528;-458528
14;2;95814290;95814290;95814290;95814290;95814290;95814290;95814290;95814290;95814290;95814290;95814290;95814290;95814290;95814290;95814290;106428298;106428298;106428298;106428298;106428298;101476372;101476372;101476372;112312438;112312438;112312438;114025891;114025891;114025891;114025891;123989169;123989169;123989169;109857368;109857368;109857368;109857368;109857368;109857368;109857368;109857368;109857368;109857368;109235573;109235573;105502279;105502279;105502279;105502279;105502279;114113759;114113759;114113759;114113759;114113759;114113759;114113759;114113759;114113759;126388027;126388027;126388027;126388027;126388027;126388027;126388027;126013639;126013639;126013639;135116741;135116741;135116741;147275405;147275405;147275405;147275405;147275405;147275405;147275405;147275405;147275405;147275405;147275405;147275405;147275405;147275405;147275405;147275405;147275405;147275405;147275405;147275405;147275405;147275405;147275405;147275405
14;5;60041902;60041902;60041902;60041902;60041902;60041902;60041902;60041902;60041902;60041902;60041902;60041902;60041902;60041902;60041902;60041902;60041902;60041902;60041902;62070805;62070805;62070805;62070805;62070805;62070805;62070805;62070805;62070805;62070805;62070805;62070805;62070805;62070805;62070805;62070805;62070805;62070805;62070805;62070805;65119423;51411919;51411919;51411919;51411919;51411919;48266548;48266548;46343443;56695301;56695301;56695301;56695301;56695301;56695301;56695301;56695301;56695301;56695301;62218378;62218378;62218378;62218378;60265527;60265527;60265527;60265527;53539891;53539891;65202755;65202755;64106169;64106169;64106169;64106169;64106169;64106169;64106169;64106169;64106169;64106169;64106169;64106169;64106169;64106169;64106169;64106169;64106169;64106169;64106169;64106169;64106169;64106169;64106169;64106169;64106169;64106169
14;1;40939352;40939352;40939352;40939352;40939352;40939352;40939352;51136819;51136819;51136819;53104640;53104640;53104640;53104640;53104640;53104640;53104640;53104640;63910636;63910636;63910636;63910636;63910636;63910636;63910636;63910636;63910636;63910636;63910636;63910636;63910636;61857181;61857181;61857181;60828973;52995326;52995326;52995326;41038830;41038830;41038830;39436717;52422098;52422098;52422098;52422098;52422098;52422098;52422098;52422098;57833287;57833287;57833287;57833287;57833287;57833287;57833287;57833287;57833287;57833287;57833287;57833287;57833287;57833287;57833287;57833287;57833287;57833287;57833287;65716437;65716437;65716437;65716437;65716437;65716437;65716437;65716437;65716437;65716437;65716437;65716437;65716437;65716437;65716437;65716437;65716437;65716437;65716437;65716437;65716437;65716437;65716437;65716437;65716437;65716437;65716437
15;0;125626863;125626863;125626863;125626863;125626863;125626863;125626863;121839144;117317663;117317663;120640436;122309967;125954503;125954503;125954503;118655984;118655984;116885218;116885218;116885218;110361886;110361886;110361886;107945140;107945140;107945140;107945140;98256623;93261198;101321002;94796861;90654178;90654178;82374441;72549877;61077473;61077473;61077473;56826324;56826324;59959917;59959917;59959917;48502839;37035372;15958516;6597874;-3682233;-261437;3403277;-20444253;-9718469;-3456677;9445222;6371789;6758917;1473685;1473685;2019927;19546192;26742608;26742608;15467066;16240880;32435828;10095464;6276499;14500112;4909251;3882395;-2500858;-2500858;-504126;-504126;-2724698;-4498690;-4498690;-9360276;-9360276;-9360276;-9360276;-9360276;-9360276;-9360276;-9360276;-9360276;-9360276;-9360276;-9360276;-9360276;-9360276;-9360276;-9360276;-9360276;-9360276;-9360276
15;7;97643907;97643907;97643907;97643907;97643907;97643907;97643907;99199297;99199297;99199297;99199297;99199297;99199297;99199297;99199297;99199297;99199297;99199297;99199297;99199297;99199297;99199297;99199297;99199297;99199297;99199297;99199297;99199297;99199297;99199297;99199297;99199297;99199297;107479034;107479034;105849561;105849561;105849561;105849561;105849561;105849561;105849561;105849561;105849561;105849561;105849561;105849561;105849561;105849561;97985687;105803849;105803849;107452537;108657314;107669089;107669089;115978362;115978362;115978362;105005009;103146862;103146862;103146862;103146862;103146862;110250279;110250279;110250279;110250279;110250279;119654746;119654746;119654746;119654746;119654746;118201360;118201360;118201360;118201360;118201360;118201360;118201360;118201360;118201360;118201360;118201360;118201360;118201360;118201360;118201360;118201360;118201360;118201360;118201360;118201360;118201360
15;6;1043022;1043022;1043022;1043022;1043022;1043022;1043022;1043022;1043022;1043022;1043022;1043022;1043022;1043022;1043022;8341540;8341540;8341540;8341540;8341540;9285653;9285653;9285653;9285653;9285653;9285653;9285653;9285653;9285653;9285653;9285653;9285653;9285653;9285653;9285653;3016093;3016093;3016093;3016093;3016093;3016093;3016093;3016093;3016093;6465314;6465314;6465314;6465314;6465314;10664473;10664473;3704917;3704917;8079636;8079636;8079636;8079636;8079636;8079636;8079636;8079636;8079636;8079636;8079636;8079636;8079636;8079636;9256622;9256622;9256622;9256622;9256622;9256622;9256622;9256622;5240038;5240038;5240038;5240038;5240038;5240038;5240038;5240038;5240038;5240038;5240038;5240038;5240038;5240038;5240038;5240038;5240038;5240038;5240038;5240038;5240038
15;4;57284664;57284664;57284664;57284664;57284664;57284664;57284664;57284664;57284664;57284664;57284664;55894226;55894226;55894226;55894226;55894226;55894226;55894226;55894226;55894226;55894226;55894226;55894226;55894226;55894226;55894226;55894226;55894226;55894226;55894226;55894226;55894226;55894226;55894226;55894226;57284846;57284846;57284846;57284846;57284846;57284846;57284846;57284846;57284846;54242226;65953746;69767797;69767797;69767797;69767797;69767797;64937831;64937831;51760976;57796895;57796895;57796895;57796895;57250653;50697741;50697741;50697741;54064087;54064087;48383849;43023349;47437941;51882601;51882601;58309259;52884471;52884471;64567663;64567663;64567663;64567663;64567663;69429248;69429248;69429248;69429248;69429248;69429248;69429248;69429248;69429248;69429248;69429248;69429248;69429248;69429248;69429248;69429248;69429248;69429248;69429248
15;8;94330254;94330254;94330254;94330254;94330254;94330254;94330254;94330254;94330254;94330254;91007480;91007480;91007480;91007480;91007480;91007480;91007480;91007480;91007480;91007480;91007480;91007480;91007480;91007480;91007480;91007480;91007480;100695998;100695998;92636193;92636193;96778877;96778877;96778877;96778877;100957893;100957893;100957893;100957893;100957893;100957893;100957893;100957893;100957893;100957893;100957893;100957893;111238000;111238000;111238000;111238000;108967251;108967251;108226689;108226689;108226689;108226689;108226689;108226689;108226689;108226689;108226689;108226689;108226689;108226689;114276583;114276583;106185706;106185706;106185706;106185706;106185706;106185706;106185706;106185706;102443225;102443225;102443225;102443225;102443225;102443225;102443225;102443225;102443225;102443225;102443225;102443225;102443225;102443225;102443225;102443225;102443225;102443225;102443225;102443225;102443225
15;3;106301195;106301195;106301195;106301195;106301195;106301195;106301195;106301195;106301195;106301195;106301195;106301195;106301195;106301195;106301195;106301195;106301195;106301195;106301195;106301195;111880414;111880414;111880414;111880414;111880414;111880414;111880414;111880414;111880414;111880414;111880414;111880414;111880414;111880414;121704977;121704977;121704977;121704977;121704977;121704977;121704977;121704977;121704977;121704977;133753651;133753651;133753651;133753651;133753651;133753651;133753651;133753651;133753651;133753651;131779390;131779390;131779390;131779390;131779390;131779390;131779390;131779390;131779390;131779390;121920338;121920338;121324711;121324711;121324711;115924909;115924909;115924909;111662061;111662061;111662061;111662061;111662061;111662061;111662061;111662061;111662061;111662061;111662061;111662061;111662061;111662061;111662061;111662061;111662061;111662061;111662061;111662061;111662061;111662061;111662061;111662061
15;2;86488045;86488045;86488045;86488045;86488045;86488045;86488045;88720372;88720372;88720372;88720372;88441280;88441280;88441280;88441280;88441280;88441280;88441280;88441280;88441280;88441280;88441280;88441280;88441280;88441280;88441280;88441280;88441280;93436704;93436704;93436704;93436704;93436704;93436704;93436704;93436704;93436704;93436704;93436704;93436704;93436704;93436704;93436704;92992338;92004531;92004531;92004531;92004531;92004531;92004531;92004531;92004531;84094051;90307662;90307662;90307662;90307662;90307662;90307662;90307662;84969394;84969394;100625142;100625142;100625142;106483207;106483207;100728825;100728825;100728825;103132400;103132400;93715325;93715325;93715325;104701768;104701768;104701768;104701768;104701768;104701768;104701768;104701768;104701768;104701768;104701768;104701768;104701768;104701768;104701768;104701768;104701768;104701768;104701768;104701768;104701768
15;5;142121576;142121576;142121576;142121576;142121576;142121576;142121576;142121576;146643056;146643056;146643056;146643056;142998521;142998521;142998521;142998521;142998521;142998521;142998521;142998521;142998521;142998521;142998521;142998521;142998521;142998521;142998521;142998521;142998521;142998521;142998521;142998521;142998521;142998521;142998521;147683509;147683509;147683509;151934659;151934659;155341972;155341972;155341972;155341972;155341972;155341972;160888563;160888563;160888563;160888563;176917931;180252419;180252419;176141883;176141883;175754755;172730714;172730714;172730714;172730714;172730714;172730714;172730714;172730714;172730714;172730714;172730714;172730714;182321575;182321575;182321575;182321575;182321575;182321575;184542147;184542147;184542147;184542147;184542147;184542147;184542147;184542147;184542147;184542147;184542147;184542147;184542147;184542147;184542147;184542147;184542147;184542147;184542147;184542147;184542147;184542147
