TID;Time;Value;FromParticipantId;FromAccountId;ToParticipantId;ToAccountId;Linkcode;Starttime
1148;2024-01-01 12:16:14;59534273.55;3;4;4;4;930;2024-01-01 15:09:18
1423;2024-01-01 15:09:12;59534273.55;4;0;3;0;930;2024-01-01 15:09:18
509;2024-01-01 05:45:09;89460017.21;3;4;4;4;132;2024-01-01 15:11:08
1425;2024-01-01 15:11:02;89460017.21;4;0;3;0;132;2024-01-01 15:11:08
774;2024-01-01 08:14:51;14627174.16;3;0;2;0;150;2024-01-01 15:13:31
1428;2024-01-01 15:13:25;14627174.16;2;3;3;3;150;2024-01-01 15:13:31
1223;2024-01-01 12:59:06;11261721.34;2;0;4;0;404;2024-01-01 15:14:36
1429;2024-01-01 15:14:30;11261721.34;4;4;2;4;404;2024-01-01 15:14:36
267;2024-01-01 03:16:39;64623452.74;2;0;1;0;79;2024-01-01 15:15:51
1430;2024-01-01 15:15:45;64623452.74;1;4;2;4;79;2024-01-01 15:15:51
880;2024-01-01 09:18:47;45556131.43;4;4;1;4;706;2024-01-01 15:15:55
1417;2024-01-01 15:05:44;45556131.43;1;0;4;0;706;2024-01-01 15:15:55
225;2024-01-01 03:02:31;65907752.65;5;0;3;0;654;2024-01-01 15:17:56
1435;2024-01-01 15:17:50;65907752.65;3;4;5;4;654;2024-01-01 15:17:56
5;2024-01-01 00:20:05;32831418.28;4;1;5;1;914;2024-01-01 15:19:10
1438;2024-01-01 15:19:04;32831418.28;5;0;4;0;914;2024-01-01 15:19:10
354;2024-01-01 04:06:48;21444414.01;5;4;2;4;305;2024-01-01 15:19:16
1439;2024-01-01 15:19:10;21444414.01;2;0;5;0;305;2024-01-01 15:19:16
99;2024-01-01 02:05:41;46518360.99;1;1;4;1;745;2024-01-01 15:21:06
1440;2024-01-01 15:21:00;46518360.99;4;0;1;0;745;2024-01-01 15:21:06
1347;2024-01-01 14:20:15;49848637.75;1;0;3;0;636;2024-01-01 15:21:10
1437;2024-01-01 15:18:41;49848637.75;3;3;1;3;636;2024-01-01 15:21:10
802;2024-01-01 08:31:27;67680229.46;4;0;1;0;428;2024-01-01 15:21:20
1441;2024-01-01 15:21:14;67680229.46;1;2;4;2;428;2024-01-01 15:21:20
1165;2024-01-01 12:25:03;79292189.07;5;4;1;4;696;2024-01-01 15:21:24
1431;2024-01-01 15:15:46;79292189.07;1;0;5;0;696;2024-01-01 15:21:24
145;2024-01-01 02:22:54;36133426.42;3;2;5;2;263;2024-01-01 15:22:33
1442;2024-01-01 15:22:27;36133426.42;5;0;3;0;263;2024-01-01 15:22:33
562;2024-01-01 06:15:26;55094441.22;2;2;4;2;545;2024-01-01 15:23:37
1444;2024-01-01 15:23:31;55094441.22;4;0;2;0;545;2024-01-01 15:23:37
1235;2024-01-01 13:06:03;65189483.99;3;0;1;0;932;2024-01-01 15:24:16
1445;2024-01-01 15:24:10;65189483.99;1;3;3;3;932;2024-01-01 15:24:16
529;2024-01-01 05:55:16;16399856.4;4;3;3;3;4;2024-01-01 15:24:54
1446;2024-01-01 15:24:48;16399856.4;3;0;4;0;4;2024-01-01 15:24:54
119;2024-01-01 02:13:09;53013968.1;2;0;5;0;784;2024-01-01 15:25:38
1448;2024-01-01 15:25:32;53013968.1;5;3;2;3;784;2024-01-01 15:25:38
1211;2024-01-01 12:52:41;40370389.09;2;0;5;0;277;2024-01-01 15:27:10
1449;2024-01-01 15:27:04;40370389.09;5;4;2;4;277;2024-01-01 15:27:10
587;2024-01-01 06:29:53;22893463.9;2;0;4;0;663;2024-01-01 15:27:55
1450;2024-01-01 15:27:49;22893463.9;4;4;2;4;663;2024-01-01 15:27:55
337;2024-01-01 03:59:47;4460038.87;3;2;5;2;689;2024-01-01 15:30:58
1454;2024-01-01 15:30:52;4460038.87;5;0;3;0;689;2024-01-01 15:30:58
60;2024-01-01 01:47:50;104369416.1;5;3;3;3;601;2024-01-01 15:34:33
1457;2024-01-01 15:34:27;104369416.1;3;0;5;0;601;2024-01-01 15:34:33
80;2024-01-01 01:56:11;96946696.41;3;0;2;0;214;2024-01-01 15:34:54
1458;2024-01-01 15:34:48;96946696.41;2;4;3;4;214;2024-01-01 15:34:54
23;2024-01-01 01:31:13;22005121.13;3;4;2;4;717;2024-01-01 15:35:19
1459;2024-01-01 15:35:13;22005121.13;2;0;3;0;717;2024-01-01 15:35:19
290;2024-01-01 03:29:23;21924689.6;2;0;4;0;505;2024-01-01 15:36:40
1462;2024-01-01 15:36:34;21924689.6;4;3;2;3;505;2024-01-01 15:36:40
174;2024-01-01 02:36:55;54086152.44;2;1;5;1;830;2024-01-01 15:36:46
1463;2024-01-01 15:36:40;54086152.44;5;0;2;0;830;2024-01-01 15:36:46
1381;2024-01-01 14:43:46;56161217.48;2;0;5;0;719;2024-01-01 15:36:55
1464;2024-01-01 15:36:49;56161217.48;5;4;2;4;719;2024-01-01 15:36:55
1379;2024-01-01 14:43:15;18061973.74;3;2;1;2;219;2024-01-01 15:40:30
1466;2024-01-01 15:40:24;18061973.74;1;0;3;0;219;2024-01-01 15:40:30
445;2024-01-01 05:05:23;74384413.15;2;0;4;0;451;2024-01-01 15:41:08
1467;2024-01-01 15:41:02;74384413.15;4;3;2;3;451;2024-01-01 15:41:08
785;2024-01-01 08:22:35;63166922.69;5;0;3;0;888;2024-01-01 15:41:44
1468;2024-01-01 15:41:38;63166922.69;3;2;5;2;888;2024-01-01 15:41:44
1183;2024-01-01 12:33:24;28735323.91;1;4;5;4;999;2024-01-01 15:43:19
1469;2024-01-01 15:43:13;28735323.91;5;0;1;0;999;2024-01-01 15:43:19
201;2024-01-01 02:49:34;80764023.27;5;2;4;2;839;2024-01-01 15:44:46
1473;2024-01-01 15:44:40;80764023.27;4;0;5;0;839;2024-01-01 15:44:46
388;2024-01-01 04:28:04;100376219.5;4;0;5;0;668;2024-01-01 15:45:54
1476;2024-01-01 15:45:48;100376219.5;5;2;4;2;668;2024-01-01 15:45:54
569;2024-01-01 06:19:45;10599418.03;4;0;5;0;25;2024-01-01 15:46:20
1477;2024-01-01 15:46:14;10599418.03;5;3;4;3;25;2024-01-01 15:46:20
1281;2024-01-01 13:34:24;41224386.6;2;0;3;0;551;2024-01-01 15:47:58
1479;2024-01-01 15:47:52;41224386.6;3;2;2;2;551;2024-01-01 15:47:58
571;2024-01-01 06:20:33;40913875.63;4;0;2;0;302;2024-01-01 15:48:37
1480;2024-01-01 15:48:31;40913875.63;2;3;4;3;302;2024-01-01 15:48:37
955;2024-01-01 10:08:33;52495839.82;4;2;5;2;504;2024-01-01 15:50:46
1484;2024-01-01 15:50:40;52495839.82;5;0;4;0;504;2024-01-01 15:50:46
175;2024-01-01 02:37:36;112632360.97;5;2;3;2;917;2024-01-01 15:53:07
1486;2024-01-01 15:53:01;112632360.97;3;0;5;0;917;2024-01-01 15:53:07
109;2024-01-01 02:08:45;17150327.81;1;0;2;0;362;2024-01-01 15:53:37
1487;2024-01-01 15:53:31;17150327.81;2;2;1;2;362;2024-01-01 15:53:37
443;2024-01-01 05:04:47;5396133.01;3;4;2;4;820;2024-01-01 15:54:30
1489;2024-01-01 15:54:24;5396133.01;2;0;3;0;820;2024-01-01 15:54:30
262;2024-01-01 03:15:38;74952135.99;2;0;5;0;247;2024-01-01 15:54:59
1490;2024-01-01 15:54:53;74952135.99;5;2;2;2;247;2024-01-01 15:54:59
34;2024-01-01 01:36:25;45890674.44;3;0;2;0;933;2024-01-01 15:55:19
1491;2024-01-01 15:55:13;45890674.44;2;3;3;3;933;2024-01-01 15:55:19
1348;2024-01-01 14:20:37;53673315.09;3;0;2;0;296;2024-01-01 15:55:44
1492;2024-01-01 15:55:38;53673315.09;2;2;3;2;296;2024-01-01 15:55:44
53;2024-01-01 01:44:23;29275015.25;5;3;4;3;529;2024-01-01 15:56:10
1493;2024-01-01 15:56:04;29275015.25;4;0;5;0;529;2024-01-01 15:56:10
608;2024-01-01 06:41:13;36718321.92;4;0;2;0;622;2024-01-01 15:57:05
1494;2024-01-01 15:56:59;36718321.92;2;3;4;3;622;2024-01-01 15:57:05
573;2024-01-01 06:22:23;96487784.09;3;0;4;0;162;2024-01-01 16:01:28
1498;2024-01-01 16:01:22;96487784.09;4;3;3;3;162;2024-01-01 16:01:28
394;2024-01-01 04:33:17;52945880.64;2;0;1;0;417;2024-01-01 16:02:04
1499;2024-01-01 16:01:58;52945880.64;1;2;2;2;417;2024-01-01 16:02:04
236;2024-01-01 03:05:33;115746465.94;3;4;1;4;253;2024-01-01 16:02:08
1359;2024-01-01 14:28:59;115746465.94;1;0;3;0;253;2024-01-01 16:02:08
420;2024-01-01 04:50:27;92155107.02;4;3;3;3;188;2024-01-01 16:02:38
1500;2024-01-01 16:02:32;92155107.02;3;0;4;0;188;2024-01-01 16:02:38
1144;2024-01-01 12:12:32;25630457.48;4;1;2;1;443;2024-01-01 16:04:07
1504;2024-01-01 16:04:01;25630457.48;2;0;4;0;443;2024-01-01 16:04:07
1047;2024-01-01 11:11:45;56507910.76;2;2;3;2;864;2024-01-01 16:05:03
1505;2024-01-01 16:04:57;56507910.76;3;0;2;0;864;2024-01-01 16:05:03
967;2024-01-01 10:11:47;8140976.71;4;0;3;0;642;2024-01-01 16:07:07
1506;2024-01-01 16:07:01;8140976.71;3;2;4;2;642;2024-01-01 16:07:07
75;2024-01-01 01:52:35;54366160.12;4;3;2;3;873;2024-01-01 16:07:19
1507;2024-01-01 16:07:13;54366160.12;2;0;4;0;873;2024-01-01 16:07:19
319;2024-01-01 03:46:11;71568210.54;2;0;5;0;847;2024-01-01 16:08:03
1508;2024-01-01 16:07:57;71568210.54;5;2;2;2;847;2024-01-01 16:08:03
292;2024-01-01 03:32:27;81851075.67;1;3;4;3;69;2024-01-01 16:08:52
1511;2024-01-01 16:08:46;81851075.67;4;0;1;0;69;2024-01-01 16:08:52
1137;2024-01-01 12:04:37;61859465.28;4;0;3;0;524;2024-01-01 16:09:23
1512;2024-01-01 16:09:17;61859465.28;3;2;4;2;524;2024-01-01 16:09:23
493;2024-01-01 05:37:32;72515012.53;4;0;2;0;389;2024-01-01 16:09:47
1513;2024-01-01 16:09:41;72515012.53;2;1;4;1;389;2024-01-01 16:09:47
345;2024-01-01 04:02:30;40144490.25;3;0;1;0;211;2024-01-01 16:10:53
1514;2024-01-01 16:10:47;40144490.25;1;4;3;4;211;2024-01-01 16:10:53
1012;2024-01-01 10:42:54;120757642.2;1;0;5;0;537;2024-01-01 16:10:57
1150;2024-01-01 12:16:26;120757642.2;5;1;1;1;537;2024-01-01 16:10:57
1483;2024-01-01 15:49:52;72971975.48;1;3;4;3;760;2024-01-01 16:11:45
1517;2024-01-01 16:11:39;72971975.48;4;0;1;0;760;2024-01-01 16:11:45
979;2024-01-01 10:19:53;57668201.68;1;0;2;0;940;2024-01-01 16:13:14
1519;2024-01-01 16:13:08;57668201.68;2;3;1;3;940;2024-01-01 16:13:14
364;2024-01-01 04:14:10;52321599.28;5;4;3;4;60;2024-01-01 16:13:40
1520;2024-01-01 16:13:34;52321599.28;3;0;5;0;60;2024-01-01 16:13:40
431;2024-01-01 04:59:06;49946362.43;3;4;5;4;261;2024-01-01 16:13:44
1503;2024-01-01 16:03:28;49946362.43;5;0;3;0;261;2024-01-01 16:13:44
1018;2024-01-01 10:45:17;90842803.86;5;4;3;4;699;2024-01-01 16:14:01
1521;2024-01-01 16:13:55;90842803.86;3;0;5;0;699;2024-01-01 16:14:01
407;2024-01-01 04:41:31;62371410.86;4;1;5;1;494;2024-01-01 16:15:24
1525;2024-01-01 16:15:18;62371410.86;5;0;4;0;494;2024-01-01 16:15:24
161;2024-01-01 02:30:55;22800567.87;1;1;2;1;877;2024-01-01 16:16:44
1526;2024-01-01 16:16:38;22800567.87;2;0;1;0;877;2024-01-01 16:16:44
1432;2024-01-01 15:15:49;94960519.14;3;0;2;0;835;2024-01-01 16:18:23
1529;2024-01-01 16:18:17;94960519.14;2;2;3;2;835;2024-01-01 16:18:23
1003;2024-01-01 10:36:18;7983345.06;2;1;4;1;884;2024-01-01 16:20:30
1532;2024-01-01 16:20:24;7983345.06;4;0;2;0;884;2024-01-01 16:20:30
1339;2024-01-01 14:15:34;38475026.22;3;4;4;4;129;2024-01-01 16:20:51
1533;2024-01-01 16:20:45;38475026.22;4;0;3;0;129;2024-01-01 16:20:51
164;2024-01-01 02:32:10;19684285.04;5;0;2;0;595;2024-01-01 16:21:02
1534;2024-01-01 16:20:56;19684285.04;2;2;5;2;595;2024-01-01 16:21:02
1415;2024-01-01 15:03:39;67581781.0;3;4;4;4;395;2024-01-01 16:21:16
1535;2024-01-01 16:21:10;67581781.0;4;0;3;0;395;2024-01-01 16:21:16
1204;2024-01-01 12:49:52;42936909.18;1;4;3;4;201;2024-01-01 16:22:24
1536;2024-01-01 16:22:18;42936909.18;3;0;1;0;201;2024-01-01 16:22:24
279;2024-01-01 03:22:11;26143494.5;1;3;5;3;672;2024-01-01 16:24:02
1539;2024-01-01 16:23:56;26143494.5;5;0;1;0;672;2024-01-01 16:24:02
689;2024-01-01 07:28:19;90351967.96;2;3;1;3;456;2024-01-01 16:24:06
1516;2024-01-01 16:11:08;90351967.96;1;0;2;0;456;2024-01-01 16:24:06
1249;2024-01-01 13:15:45;110596285.03;2;4;3;4;393;2024-01-01 16:24:48
1541;2024-01-01 16:24:42;110596285.03;3;0;2;0;393;2024-01-01 16:24:48
195;2024-01-01 02:46:15;18447788.11;2;0;3;0;431;2024-01-01 16:26:04
1543;2024-01-01 16:25:58;18447788.11;3;2;2;2;431;2024-01-01 16:26:04
642;2024-01-01 07:00:11;47814232.27;3;0;1;0;299;2024-01-01 16:27:35
1545;2024-01-01 16:27:29;47814232.27;1;4;3;4;299;2024-01-01 16:27:35
405;2024-01-01 04:40:37;84794553.19;1;1;4;1;369;2024-01-01 16:29:15
1546;2024-01-01 16:29:09;84794553.19;4;0;1;0;369;2024-01-01 16:29:15
699;2024-01-01 07:34:21;146210108.57;1;0;4;0;468;2024-01-01 16:29:19
1255;2024-01-01 13:21:37;146210108.57;4;3;1;3;468;2024-01-01 16:29:19
1126;2024-01-01 11:59:11;46036276.38;4;0;3;0;996;2024-01-01 16:29:30
1547;2024-01-01 16:29:24;46036276.38;3;1;4;1;996;2024-01-01 16:29:30
480;2024-01-01 05:31:01;39072994.13;1;3;2;3;19;2024-01-01 16:30:37
1550;2024-01-01 16:30:31;39072994.13;2;0;1;0;19;2024-01-01 16:30:37
113;2024-01-01 02:09:14;10265881.4;1;3;5;3;872;2024-01-01 16:30:37
1551;2024-01-01 16:30:31;10265881.4;5;0;1;0;872;2024-01-01 16:30:37
1120;2024-01-01 11:54:30;45543985.88;1;0;2;0;896;2024-01-01 16:30:41
1548;2024-01-01 16:29:35;45543985.88;2;2;1;2;896;2024-01-01 16:30:41
536;2024-01-01 05:58:13;30838157.02;5;0;2;0;244;2024-01-01 16:31:00
1552;2024-01-01 16:30:54;30838157.02;2;1;5;1;244;2024-01-01 16:31:00
854;2024-01-01 09:00:15;10399314.17;5;4;2;4;535;2024-01-01 16:31:26
1553;2024-01-01 16:31:20;10399314.17;2;0;5;0;535;2024-01-01 16:31:26
690;2024-01-01 07:29:51;19060372.9;2;0;1;0;315;2024-01-01 16:31:56
1555;2024-01-01 16:31:50;19060372.9;1;3;2;3;315;2024-01-01 16:31:56
93;2024-01-01 02:03:04;51403601.08;3;3;4;3;284;2024-01-01 16:32:35
1556;2024-01-01 16:32:29;51403601.08;4;0;3;0;284;2024-01-01 16:32:35
841;2024-01-01 08:51:20;113087874.0;3;0;2;0;640;2024-01-01 16:32:56
1557;2024-01-01 16:32:50;113087874.0;2;3;3;3;640;2024-01-01 16:32:56
1142;2024-01-01 12:10:26;25300922.98;2;2;5;2;538;2024-01-01 16:33:34
1559;2024-01-01 16:33:28;25300922.98;5;0;2;0;538;2024-01-01 16:33:34
1434;2024-01-01 15:17:05;75826619.36;3;0;5;0;968;2024-01-01 16:33:44
1561;2024-01-01 16:33:38;75826619.36;5;4;3;4;968;2024-01-01 16:33:44
341;2024-01-01 04:00:48;69981149.36;4;2;3;2;523;2024-01-01 16:35:16
1563;2024-01-01 16:35:10;69981149.36;3;0;4;0;523;2024-01-01 16:35:16
1292;2024-01-01 13:42:23;49699343.28;1;3;5;3;814;2024-01-01 16:35:19
1564;2024-01-01 16:35:13;49699343.28;5;0;1;0;814;2024-01-01 16:35:19
139;2024-01-01 02:20:22;77349278.71;1;0;3;0;416;2024-01-01 16:35:23
1523;2024-01-01 16:14:35;77349278.71;3;4;1;4;416;2024-01-01 16:35:23
103;2024-01-01 02:06:34;46874851.53;3;0;2;0;817;2024-01-01 16:35:32
1565;2024-01-01 16:35:26;46874851.53;2;1;3;1;817;2024-01-01 16:35:32
1418;2024-01-01 15:06:16;60995593.77;4;1;5;1;652;2024-01-01 16:36:33
1567;2024-01-01 16:36:27;60995593.77;5;0;4;0;652;2024-01-01 16:36:33
1554;2024-01-01 16:31:48;53375248.66;1;3;4;3;222;2024-01-01 16:36:50
1568;2024-01-01 16:36:44;53375248.66;4;0;1;0;222;2024-01-01 16:36:50
784;2024-01-01 08:20:50;104364495.31;5;1;4;1;680;2024-01-01 16:37:10
1569;2024-01-01 16:37:04;104364495.31;4;0;5;0;680;2024-01-01 16:37:10
264;2024-01-01 03:15:50;78468990.65;4;0;5;0;761;2024-01-01 16:38:21
1570;2024-01-01 16:38:15;78468990.65;5;1;4;1;761;2024-01-01 16:38:21
531;2024-01-01 05:56:13;40442955.34;3;4;5;4;346;2024-01-01 16:40:55
1571;2024-01-01 16:40:49;40442955.34;5;0;3;0;346;2024-01-01 16:40:55
465;2024-01-01 05:21:18;39866430.77;3;0;2;0;653;2024-01-01 16:41:44
1572;2024-01-01 16:41:38;39866430.77;2;1;3;1;653;2024-01-01 16:41:44
757;2024-01-01 08:07:47;108576877.07;4;0;1;0;575;2024-01-01 16:42:21
1573;2024-01-01 16:42:15;108576877.07;1;3;4;3;575;2024-01-01 16:42:21
440;2024-01-01 05:02:16;162658368.33;4;3;1;3;295;2024-01-01 16:42:25
1396;2024-01-01 14:52:01;162658368.33;1;0;4;0;295;2024-01-01 16:42:25
871;2024-01-01 09:10:57;44302227.59;5;2;4;2;692;2024-01-01 16:43:24
1574;2024-01-01 16:43:18;44302227.59;4;0;5;0;692;2024-01-01 16:43:24
144;2024-01-01 02:22:35;118475031.37;5;3;3;3;623;2024-01-01 16:43:38
1575;2024-01-01 16:43:32;118475031.37;3;0;5;0;623;2024-01-01 16:43:38
444;2024-01-01 05:04:57;8073847.82;4;2;2;2;883;2024-01-01 16:43:41
1576;2024-01-01 16:43:35;8073847.82;2;0;4;0;883;2024-01-01 16:43:41
369;2024-01-01 04:15:50;15598325.22;3;4;5;4;331;2024-01-01 16:43:49
1577;2024-01-01 16:43:43;15598325.22;5;0;3;0;331;2024-01-01 16:43:49
1202;2024-01-01 12:49:10;69722132.69;2;0;3;0;854;2024-01-01 16:44:36
1578;2024-01-01 16:44:30;69722132.69;3;4;2;4;854;2024-01-01 16:44:36
329;2024-01-01 03:55:22;32778835.42;5;4;2;4;163;2024-01-01 16:46:08
1581;2024-01-01 16:46:02;32778835.42;2;0;5;0;163;2024-01-01 16:46:08
1132;2024-01-01 12:02:04;125004618.91;3;0;4;0;886;2024-01-01 16:47:13
1582;2024-01-01 16:47:07;125004618.91;4;1;3;1;886;2024-01-01 16:47:13
85;2024-01-01 01:57:55;25636024.4;1;1;2;1;480;2024-01-01 16:48:30
1584;2024-01-01 16:48:24;25636024.4;2;0;1;0;480;2024-01-01 16:48:30
900;2024-01-01 09:34:42;22811863.22;1;0;5;0;671;2024-01-01 16:48:34
1583;2024-01-01 16:47:07;22811863.22;5;3;1;3;671;2024-01-01 16:48:34
1335;2024-01-01 14:14:50;12331343.96;2;0;4;0;128;2024-01-01 16:49:40
1586;2024-01-01 16:49:34;12331343.96;4;4;2;4;128;2024-01-01 16:49:40
1201;2024-01-01 12:48:32;119083515.65;2;1;3;1;321;2024-01-01 16:51:55
1588;2024-01-01 16:51:49;119083515.65;3;0;2;0;321;2024-01-01 16:51:55
1024;2024-01-01 10:52:20;24095607.13;4;0;1;0;777;2024-01-01 16:53:29
1592;2024-01-01 16:53:23;24095607.13;1;2;4;2;777;2024-01-01 16:53:29
373;2024-01-01 04:18:51;67426459.0;2;0;5;0;76;2024-01-01 16:54:12
1594;2024-01-01 16:54:06;67426459.0;5;2;2;2;76;2024-01-01 16:54:12
294;2024-01-01 03:33:17;9924742.01;3;2;4;2;450;2024-01-01 16:55:34
1597;2024-01-01 16:55:28;9924742.01;4;0;3;0;450;2024-01-01 16:55:34
241;2024-01-01 03:07:30;51197222.91;4;0;3;0;861;2024-01-01 16:55:40
1598;2024-01-01 16:55:34;51197222.91;3;1;4;1;861;2024-01-01 16:55:40
1390;2024-01-01 14:49:04;86121296.41;2;4;3;4;810;2024-01-01 16:55:41
1599;2024-01-01 16:55:35;86121296.41;3;0;2;0;810;2024-01-01 16:55:41
1593;2024-01-01 16:53:49;92614722.27;4;0;1;0;250;2024-01-01 16:57:37
1600;2024-01-01 16:57:31;92614722.27;1;4;4;4;250;2024-01-01 16:57:37
1305;2024-01-01 13:55:44;98781028.57;4;4;1;4;89;2024-01-01 16:57:41
1537;2024-01-01 16:22:30;98781028.57;1;0;4;0;89;2024-01-01 16:57:41
98;2024-01-01 02:05:37;39447667.94;1;4;5;4;40;2024-01-01 16:58:01
1601;2024-01-01 16:57:55;39447667.94;5;0;1;0;40;2024-01-01 16:58:01
944;2024-01-01 09:57:21;31314118.44;1;0;4;0;541;2024-01-01 16:58:05
1589;2024-01-01 16:51:59;31314118.44;4;3;1;3;541;2024-01-01 16:58:05
1453;2024-01-01 15:30:02;39879938.7;4;0;5;0;236;2024-01-01 16:58:40
1603;2024-01-01 16:58:34;39879938.7;5;1;4;1;236;2024-01-01 16:58:40
1558;2024-01-01 16:32:57;83927670.36;3;4;4;4;483;2024-01-01 16:58:40
1604;2024-01-01 16:58:34;83927670.36;4;0;3;0;483;2024-01-01 16:58:40
554;2024-01-01 06:09:36;9588132.74;5;0;1;0;252;2024-01-01 16:59:43
1605;2024-01-01 16:59:37;9588132.74;1;3;5;3;252;2024-01-01 16:59:43
304;2024-01-01 03:39:44;24491252.64;5;4;3;4;517;2024-01-01 17:00:55
1606;2024-01-01 17:00:49;24491252.64;3;0;5;0;517;2024-01-01 17:00:55
1205;2024-01-01 12:50:13;48224656.92;1;1;3;1;797;2024-01-01 17:01:21
1607;2024-01-01 17:01:15;48224656.92;3;0;1;0;797;2024-01-01 17:01:21
849;2024-01-01 08:56:07;44584491.99;1;0;4;0;107;2024-01-01 17:01:25
1602;2024-01-01 16:57:57;44584491.99;4;3;1;3;107;2024-01-01 17:01:25
1471;2024-01-01 15:44:23;62816355.69;5;0;4;0;632;2024-01-01 17:03:39
1608;2024-01-01 17:03:33;62816355.69;4;4;5;4;632;2024-01-01 17:03:39
13;2024-01-01 01:01:53;35683305.78;3;0;4;0;709;2024-01-01 17:04:05
1609;2024-01-01 17:03:59;35683305.78;4;1;3;1;709;2024-01-01 17:04:05
20;2024-01-01 01:26:12;46223234.27;4;1;3;1;629;2024-01-01 17:04:45
1610;2024-01-01 17:04:39;46223234.27;3;0;4;0;629;2024-01-01 17:04:45
273;2024-01-01 03:20:41;31724316.29;3;4;5;4;511;2024-01-01 17:05:08
1611;2024-01-01 17:05:02;31724316.29;5;0;3;0;511;2024-01-01 17:05:08
1210;2024-01-01 12:52:12;62345834.66;2;0;4;0;972;2024-01-01 17:05:11
1612;2024-01-01 17:05:05;62345834.66;4;1;2;1;972;2024-01-01 17:05:11
765;2024-01-01 08:11:32;87026244.49;5;4;3;4;838;2024-01-01 17:05:35
1613;2024-01-01 17:05:29;87026244.49;3;0;5;0;838;2024-01-01 17:05:35
336;2024-01-01 03:57:58;75415601.69;4;0;1;0;161;2024-01-01 17:07:10
1615;2024-01-01 17:07:04;75415601.69;1;1;4;1;161;2024-01-01 17:07:10
485;2024-01-01 05:33:17;104298946.11;5;2;1;2;865;2024-01-01 17:07:14
1290;2024-01-01 13:41:13;104298946.11;1;0;5;0;865;2024-01-01 17:07:14
415;2024-01-01 04:44:38;21907451.7;3;1;2;1;363;2024-01-01 17:07:28
1616;2024-01-01 17:07:22;21907451.7;2;0;3;0;363;2024-01-01 17:07:28
559;2024-01-01 06:14:04;12456744.78;2;0;4;0;899;2024-01-01 17:08:02
1618;2024-01-01 17:07:56;12456744.78;4;2;2;2;899;2024-01-01 17:08:02
693;2024-01-01 07:30:19;12749228.71;1;0;2;0;267;2024-01-01 17:08:24
1619;2024-01-01 17:08:18;12749228.71;2;2;1;2;267;2024-01-01 17:08:24
948;2024-01-01 10:00:46;76286316.77;4;0;5;0;264;2024-01-01 17:09:33
1621;2024-01-01 17:09:27;76286316.77;5;3;4;3;264;2024-01-01 17:09:33
985;2024-01-01 10:23:13;53016807.63;2;1;3;1;133;2024-01-01 17:11:46
1624;2024-01-01 17:11:40;53016807.63;3;0;2;0;133;2024-01-01 17:11:46
1208;2024-01-01 12:51:10;23345811.58;5;0;4;0;978;2024-01-01 17:12:12
1625;2024-01-01 17:12:06;23345811.58;4;2;5;2;978;2024-01-01 17:12:12
1560;2024-01-01 16:33:32;74837911.16;3;2;2;2;131;2024-01-01 17:13:39
1628;2024-01-01 17:13:33;74837911.16;2;0;3;0;131;2024-01-01 17:13:39
469;2024-01-01 05:23:34;62335695.47;2;3;4;3;46;2024-01-01 17:14:58
1631;2024-01-01 17:14:52;62335695.47;4;0;2;0;46;2024-01-01 17:14:58
1094;2024-01-01 11:37:29;51068393.55;3;0;2;0;47;2024-01-01 17:17:48
1635;2024-01-01 17:17:42;51068393.55;2;3;3;3;47;2024-01-01 17:17:48
966;2024-01-01 10:11:43;57323095.49;4;1;5;1;268;2024-01-01 17:19:20
1638;2024-01-01 17:19:14;57323095.49;5;0;4;0;268;2024-01-01 17:19:20
995;2024-01-01 10:33:25;55759330.45;2;0;3;0;100;2024-01-01 17:22:56
1640;2024-01-01 17:22:50;55759330.45;3;4;2;4;100;2024-01-01 17:22:56
494;2024-01-01 05:38:49;78482199.69;2;4;3;4;372;2024-01-01 17:23:00
1629;2024-01-01 17:13:47;78482199.69;3;0;2;0;372;2024-01-01 17:23:00
435;2024-01-01 05:00:51;7210895.88;5;0;2;0;635;2024-01-01 17:25:15
1643;2024-01-01 17:25:09;7210895.88;2;2;5;2;635;2024-01-01 17:25:15
1176;2024-01-01 12:30:31;65760156.48;4;0;2;0;718;2024-01-01 17:25:20
1644;2024-01-01 17:25:14;65760156.48;2;1;4;1;718;2024-01-01 17:25:20
826;2024-01-01 08:43:32;66051665.26;4;0;2;0;604;2024-01-01 17:27:04
1646;2024-01-01 17:26:58;66051665.26;2;2;4;2;604;2024-01-01 17:27:04
851;2024-01-01 08:57:16;48820367.76;5;0;2;0;712;2024-01-01 17:28:02
1647;2024-01-01 17:27:56;48820367.76;2;4;5;4;712;2024-01-01 17:28:02
1531;2024-01-01 16:20:11;73295935.76;2;0;5;0;603;2024-01-01 17:28:29
1649;2024-01-01 17:28:23;73295935.76;5;2;2;2;603;2024-01-01 17:28:29
622;2024-01-01 06:49:42;49161671.46;5;0;2;0;882;2024-01-01 17:28:45
1650;2024-01-01 17:28:39;49161671.46;2;1;5;1;882;2024-01-01 17:28:45
3;2024-01-01 00:11:12;34195531.6;4;0;3;0;332;2024-01-01 17:30:15
1651;2024-01-01 17:30:09;34195531.6;3;2;4;2;332;2024-01-01 17:30:15
938;2024-01-01 09:55:23;6977815.4;2;4;3;4;502;2024-01-01 17:30:19
1641;2024-01-01 17:24:31;6977815.4;3;0;2;0;502;2024-01-01 17:30:19
